data1,data2,data3,data4,data5,data6,data7,data8
12,71,04,60,D1,02,27,00
52,71,04,60,C7,02,29,00
5A,71,04,60,C6,02,29,00
7A,71,04,60,C1,02,2A,00
02,71,04,60,D0,02,2A,00
0A,71,04,60,CF,02,2A,00
12,71,04,60,CD,02,2B,00
1A,71,04,60,CC,02,2B,00
22,71,04,60,CC,02,2A,00
2A,71,04,60,CB,02,2A,00
32,71,04,60,CA,02,2A,00
3A,71,04,60,C9,02,2A,00
42,71,04,60,C7,02,2B,00
4A,71,04,60,C6,02,2B,00
52,71,04,60,C5,02,2B,00
6A,71,04,60,C2,02,2B,00
72,71,04,60,C1,02,2B,00
7A,71,04,60,C0,02,2B,00
02,71,04,60,CF,02,2B,00
0A,71,04,60,CE,02,2B,00
22,71,04,60,CB,02,2B,00
2A,71,04,60,CA,02,2B,00
32,71,04,60,C9,02,2B,00
3A,71,04,60,C8,02,2B,00
62,71,04,60,C4,02,2A,00
62,71,04,60,F9,01,F6,00
6A,71,04,60,F8,01,F6,00
72,71,04,60,F6,01,F7,00
7A,71,04,60,F5,01,F7,00
02,71,04,60,03,01,F8,00
0A,71,04,60,02,01,F8,00
12,71,04,60,FF,01,FA,00
1A,71,04,60,FE,01,FA,00
22,71,04,60,FC,01,FB,00
2A,71,04,60,FB,01,FB,00
32,71,04,60,F9,01,FC,00
3A,71,04,60,F8,01,FC,00
42,71,04,60,F6,01,FD,00
4A,71,04,60,F5,01,FD,00
52,71,04,60,F0,02,00,00
5A,71,04,60,EF,02,00,00
62,71,04,60,ED,02,01,00
6A,71,04,60,EC,02,01,00
72,71,04,60,EA,02,02,00
7A,71,04,60,E9,02,02,00
0A,71,04,60,F6,02,03,00
12,71,04,60,F3,02,05,00
1A,71,04,60,F2,02,05,00
22,71,04,60,F0,02,06,00
2A,71,04,60,EF,02,06,00
32,71,04,60,ED,02,07,00
3A,71,04,60,EC,02,07,00
42,71,04,60,EA,02,08,00
52,71,04,60,E7,02,09,00
5A,71,04,60,E6,02,09,00
62,71,04,60,E4,02,0A,00
6A,71,04,60,E3,02,0A,00
72,71,04,60,E2,02,0A,00
7A,71,04,60,E1,02,0A,00
02,71,04,60,EF,02,0B,00
0A,71,04,60,EE,02,0B,00
12,71,04,60,ED,02,0B,00
1A,71,04,60,EC,02,0B,00
22,71,04,60,EB,02,0B,00
32,71,04,60,E8,02,0C,00
3A,71,04,60,E7,02,0C,00
42,71,04,60,E7,02,0B,00
4A,71,04,60,E6,02,0B,00
52,71,04,60,E6,02,0A,00
5A,71,04,60,E5,02,0A,00
62,71,04,60,E5,02,09,00
6A,71,04,60,E4,02,09,00
72,71,04,60,E3,02,09,00
7A,71,04,60,E2,02,09,00
02,71,04,60,F2,02,08,00
0A,71,04,60,F1,02,08,00
12,71,04,60,F1,02,07,00
1A,71,04,60,F0,02,07,00
32,71,04,60,EF,02,05,00
3A,71,04,60,EE,02,05,00
42,71,04,60,ED,02,05,00
4A,71,04,60,EC,02,05,00
52,71,04,60,EB,02,05,00
62,71,04,60,EA,02,04,00
72,71,04,60,E7,02,05,00
7A,71,04,60,E6,02,05,00
02,71,0C,60,F6,02,04,00
02,71,04,60,F6,02,04,00
0A,71,0C,60,F5,02,04,00
0A,71,04,60,F5,02,04,00
12,71,0C,60,F4,02,04,00
12,71,04,60,F4,02,04,00
1A,71,0C,60,F3,02,04,00
1A,71,04,60,F3,02,04,00
22,71,04,60,F1,02,05,00
2A,71,04,60,F0,02,05,00
52,71,04,60,EA,02,06,00
5A,71,04,60,E9,02,06,00
62,71,04,60,E7,02,07,00
6A,71,04,60,E6,02,07,00
72,71,04,60,E5,02,07,00
7A,71,04,60,E4,02,07,00
02,71,04,60,F1,02,09,00
0A,71,04,60,F0,02,09,00
12,71,04,60,EE,02,0A,00
1A,71,04,60,ED,02,0A,00
22,71,04,60,EC,02,0A,00
2A,71,04,60,EB,02,0A,00
42,71,04,60,E6,02,0C,00
4A,71,04,60,E5,02,0C,00
52,71,04,60,E3,02,0D,00
5A,71,04,60,E2,02,0D,00
62,71,04,60,DF,02,0F,00
6A,71,04,60,DE,02,0F,00
72,71,04,60,DC,02,10,00
7A,71,04,60,DB,02,10,00
02,71,04,60,EA,02,10,00
12,71,04,60,E7,02,11,00
1A,71,04,60,E6,02,11,00
22,71,04,60,E4,02,12,00
2A,71,04,60,E3,02,12,00
32,71,04,60,E2,02,12,00
3A,71,04,60,E1,02,12,00
42,71,04,60,E0,02,12,00
4A,71,04,60,DF,02,12,00
52,71,04,60,DE,02,12,00
5A,71,04,60,DD,02,12,00
62,71,04,60,DC,02,12,00
6A,71,04,60,DB,02,12,00
72,71,04,60,DB,02,11,00
7A,71,04,60,DA,02,11,00
1A,71,04,60,E7,02,10,00
22,71,04,60,E7,02,0F,00
2A,71,04,60,E6,02,0F,00
32,71,04,60,E5,02,0F,00
3A,71,04,60,E4,02,0F,00
42,71,04,60,E5,02,0D,00
4A,71,04,60,E4,02,0D,00
52,71,04,60,E4,02,0C,00
5A,71,04,60,E3,02,0C,00
62,71,04,60,E2,02,0C,00
6A,71,04,60,E1,02,0C,00
02,71,04,60,F0,02,0A,00
0A,71,04,60,EF,02,0A,00
22,71,04,60,ED,02,09,00
2A,71,04,60,EC,02,09,00
32,71,04,60,EC,02,08,00
3A,71,04,60,EB,02,08,00
22,71,04,60,E9,02,0D,00
2A,71,04,60,E8,02,0D,00
32,71,04,60,E7,02,0D,00
3A,71,04,60,E6,02,0D,00
42,71,04,60,E4,02,0E,00
4A,71,04,60,E3,02,0E,00
52,71,04,60,E1,02,0F,00
5A,71,04,60,E0,02,0F,00
62,71,04,60,DE,02,10,00
6A,71,04,60,DD,02,10,00
0A,71,04,60,E7,02,12,00
62,71,04,60,D7,02,17,00
6A,71,04,60,D6,02,17,00
12,71,04,60,DE,02,1A,00
1A,71,04,60,DD,02,1A,00
72,71,04,60,D6,02,16,00
7A,71,04,60,D5,02,16,00
02,71,04,60,E5,02,15,00
0A,71,04,60,E4,02,15,00
22,71,04,60,E3,02,13,00
2A,71,04,60,E2,02,13,00
32,71,04,60,E1,02,13,00
3A,71,04,60,E0,02,13,00
62,71,04,60,DD,02,11,00
6A,71,04,60,DC,02,11,00
22,71,04,60,E5,02,11,00
2A,71,04,60,E4,02,11,00
32,71,04,60,E4,02,10,00
3A,71,04,60,E3,02,10,00
42,71,04,60,E1,02,11,00
4A,71,04,60,E0,02,11,00
52,71,04,60,DF,02,11,00
5A,71,04,60,DE,02,11,00
72,71,04,60,D9,02,13,00
12,71,04,60,E4,02,14,00
1A,71,04,60,E3,02,14,00
32,71,04,60,DD,02,17,00
3A,71,04,60,DC,02,17,00
02,71,04,60,DF,02,1B,00
0A,71,04,60,DE,02,1B,00
32,71,04,60,D7,02,1D,00
3A,71,04,60,D6,02,1D,00
62,71,04,60,D1,02,1D,00
6A,71,04,60,D0,02,1D,00
22,71,04,60,D7,02,1F,00
2A,71,04,60,D6,02,1F,00
72,71,04,60,D0,02,1C,00
7A,71,04,60,CF,02,1C,00
72,71,04,60,CE,02,1E,00
7A,71,04,60,CD,02,1E,00
52,71,04,60,CA,02,26,00
5A,71,04,60,C9,02,26,00
62,71,04,60,C8,02,26,00
6A,71,04,60,C7,02,26,00
72,71,04,60,C6,02,26,00
7A,71,04,60,C5,02,26,00
7A,70,04,60,C6,02,25,00
02,70,04,60,D5,02,25,00
0A,70,04,60,D4,02,25,00
12,70,04,60,D4,02,24,00
1A,70,04,60,D3,02,24,00
22,70,04,60,D2,02,24,00
2A,70,04,60,D1,02,24,00
32,70,04,60,D0,02,24,00
3A,70,04,60,CF,02,24,00
42,70,04,60,CE,02,24,00
4A,70,04,60,CE,02,23,00
52,70,04,60,CD,02,23,00
5A,70,04,60,CD,02,22,00
62,70,04,60,CB,02,23,00
6A,70,04,60,CA,02,23,00
72,70,04,60,CA,02,22,00
7A,70,04,60,C9,02,22,00
02,70,04,60,D8,02,22,00
0A,70,04,60,D7,02,22,00
12,70,04,60,D6,02,22,00
1A,71,04,60,CD,02,2A,00
42,71,04,60,C8,02,2A,00
4A,71,04,60,C7,02,2A,00
12,71,04,60,CE,02,2A,00
62,71,04,60,C2,02,2C,00
6A,71,04,60,C1,02,2C,00
02,71,04,60,CE,02,2C,00
0A,71,04,60,CD,02,2C,00
12,71,04,60,CC,02,2C,00
1A,71,04,60,CB,02,2C,00
22,71,04,60,CA,02,2C,00
2A,71,04,60,C9,02,2C,00
32,71,04,60,C7,02,2D,00
3A,71,04,60,C6,02,2D,00
4A,71,04,60,C3,02,2E,00
52,71,04,60,C2,02,2E,00
5A,71,04,60,C1,02,2E,00
62,71,04,60,C0,02,2E,00
6A,71,04,60,BF,02,2E,00
72,71,04,60,BC,02,30,00
7A,71,04,60,BB,02,30,00
02,71,04,60,CB,02,2F,00
0A,71,04,60,CA,02,2F,00
1A,71,04,60,C7,02,30,00
22,71,04,60,C6,02,30,00
2A,71,04,60,C5,02,30,00
32,71,04,60,C5,02,2F,00
3A,71,04,60,C4,02,2F,00
42,71,04,60,C3,02,2F,00
4A,71,04,60,C2,02,2F,00
52,71,04,60,C1,02,2F,00
5A,71,04,60,C0,02,2F,00
72,71,04,60,BE,02,2E,00
7A,71,04,60,BD,02,2E,00
02,71,04,60,CC,02,2E,00
0A,71,04,60,CB,02,2E,00
12,71,04,60,CA,02,2E,00
42,71,04,60,C5,02,2D,00
4A,71,04,60,C4,02,2D,00
52,71,04,60,C3,02,2D,00
5A,71,04,60,C2,02,2D,00
72,71,04,60,C0,02,2C,00
7A,71,04,60,BF,02,2C,00
52,71,04,60,C0,02,30,00
5A,71,04,60,BF,02,30,00
62,71,04,60,BE,02,30,00
6A,71,04,60,BD,02,30,00
72,71,04,60,BD,02,2F,00
7A,71,04,60,BC,02,2F,00
22,71,04,60,C7,02,2F,00
2A,71,04,60,C6,02,2F,00
02,71,04,60,CD,02,2D,00
0A,71,04,60,CC,02,2D,00
22,71,04,60,C9,02,2D,00
2A,71,04,60,C8,02,2D,00
5A,71,04,60,C3,02,2C,00
12,71,04,60,C9,02,2F,00
1A,71,04,60,C8,02,2F,00
42,71,04,60,C2,02,30,00
4A,71,04,60,C1,02,30,00
62,71,04,60,BF,02,2F,00
6A,71,04,60,BE,02,2F,00
0A,71,04,60,C8,02,31,00
22,71,04,60,C5,02,31,00
2A,71,04,60,C4,02,31,00
32,71,04,60,C4,02,30,00
3A,71,04,60,C3,02,30,00
02,71,04,60,CA,02,30,00
32,71,04,60,C3,02,31,00
3A,71,04,60,C2,02,31,00
42,71,04,60,C1,02,31,00
4A,71,04,60,C0,02,31,00
62,71,04,60,BD,02,31,00
12,71,04,60,C7,02,31,00
1A,71,04,60,C6,02,31,00
52,71,04,60,BF,02,31,00
5A,71,04,60,BE,02,31,00
12,71,04,60,C6,02,32,00
1A,71,04,60,C5,02,32,00
42,71,04,60,C0,02,32,00
6A,71,04,60,BB,02,32,00
02,71,04,60,C8,02,32,00
0A,71,04,60,C7,02,32,00
22,71,04,60,C4,02,32,00
2A,71,04,60,C3,02,32,00
72,71,04,60,BA,02,32,00
7A,71,04,60,B9,02,32,00
12,71,04,60,CB,02,2D,00
1A,71,04,60,CA,02,2D,00
02,71,04,60,C7,02,33,00
0A,71,04,60,C6,02,33,00
12,71,04,60,C5,02,33,00
1A,71,04,60,C4,02,33,00
22,71,04,60,C3,02,33,00
2A,71,04,60,C2,02,33,00
32,71,04,60,C1,02,33,00
4A,71,04,60,BE,02,33,00
52,71,04,60,BD,02,33,00
5A,71,04,60,BC,02,33,00
62,71,04,60,BB,02,33,00
6A,71,04,60,BA,02,33,00
72,71,04,60,B9,02,33,00
7A,71,04,60,B8,02,33,00
32,71,04,60,C2,02,32,00
3A,71,04,60,C1,02,32,00
02,71,04,60,C6,02,34,00
0A,71,04,60,C5,02,34,00
12,71,04,60,C4,02,34,00
42,71,04,60,BE,02,34,00
4A,71,04,60,BD,02,34,00
52,71,04,60,BC,02,34,00
5A,71,04,60,BB,02,34,00
62,71,04,60,BA,02,34,00
6A,71,04,60,B9,02,34,00
3A,71,04,60,BF,02,34,00
72,71,04,60,B8,02,34,00
7A,71,04,60,B7,02,34,00
52,71,04,60,BB,02,35,00
5A,71,04,60,BA,02,35,00
7A,71,04,60,B6,02,35,00
02,71,04,60,C5,02,35,00
4A,71,04,60,BC,02,35,00
62,71,04,60,B9,02,35,00
6A,71,04,60,B8,02,35,00
72,71,04,60,B7,02,35,00
22,71,04,60,C1,02,35,00
2A,71,04,60,C0,02,35,00
42,71,04,60,BD,02,35,00
72,71,04,60,B5,02,37,00
7A,71,04,60,B4,02,37,00
02,71,04,60,C3,02,37,00
0A,71,04,60,C2,02,37,00
6A,71,04,60,B2,02,3B,00
72,71,04,60,B1,02,3B,00
0A,71,04,60,BE,02,3B,00
1A,71,04,60,BB,02,3C,00
22,71,04,60,BA,02,3C,00
2A,71,04,60,B9,02,3C,00
32,71,04,60,B8,02,3C,00
3A,71,04,60,B7,02,3C,00
52,71,04,60,B2,02,3E,00
5A,71,04,60,B1,02,3E,00
62,71,04,60,B0,02,3E,00
6A,71,04,60,AF,02,3E,00
72,71,04,60,AD,02,3F,00
7A,71,04,60,AC,02,3F,00
02,71,04,60,BA,02,40,00
0A,71,04,60,B9,02,40,00
12,71,04,60,B8,02,40,00
1A,71,04,60,B7,02,40,00
22,71,04,60,B5,02,41,00
2A,71,04,60,B4,02,41,00
32,71,04,60,B2,02,42,00
3A,71,04,60,B1,02,42,00
42,71,04,60,AF,02,43,00
4A,71,04,60,AE,02,43,00
52,71,04,60,AC,02,44,00
5A,71,04,60,AB,02,44,00
62,71,04,60,A8,02,46,00
6A,71,04,60,A7,02,46,00
72,71,04,60,A5,02,47,00
7A,71,04,60,A4,02,47,00
02,71,04,60,B2,02,48,00
0A,71,04,60,B1,02,48,00
12,71,04,60,AF,02,49,00
1A,71,04,60,AE,02,49,00
22,71,04,60,AC,02,4A,00
2A,71,04,60,AB,02,4A,00
32,71,04,60,A9,02,4B,00
3A,71,04,60,A8,02,4B,00
42,71,04,60,A6,02,4C,00
4A,71,04,60,A5,02,4C,00
52,71,04,60,A2,02,4E,00
5A,71,04,60,A1,02,4E,00
62,71,04,60,A0,02,4E,00
6A,71,04,60,9F,02,4E,00
72,71,04,60,9D,02,4F,00
7A,71,04,60,9C,02,4F,00
02,71,04,60,A9,02,51,00
0A,71,04,60,A8,02,51,00
12,71,04,60,A6,02,52,00
1A,71,04,60,A5,02,52,00
22,71,04,60,A3,02,53,00
2A,71,04,60,A2,02,53,00
32,71,04,60,A0,02,54,00
3A,71,04,60,9F,02,54,00
42,71,04,60,9C,02,56,00
4A,71,04,60,9B,02,56,00
52,71,04,60,99,02,57,00
5A,71,04,60,98,02,57,00
6A,71,04,60,95,02,58,00
72,71,04,60,94,02,58,00
7A,71,04,60,93,02,58,00
02,71,04,60,A1,02,59,00
0A,71,04,60,A0,02,59,00
12,71,04,60,9E,02,5A,00
1A,71,04,60,9D,02,5A,00
22,71,04,60,9B,02,5B,00
2A,71,04,60,9A,02,5B,00
32,71,04,60,98,02,5C,00
3A,71,04,60,97,02,5C,00
42,71,04,60,95,02,5D,00
4A,71,04,60,94,02,5D,00
52,71,04,60,92,02,5E,00
5A,71,04,60,91,02,5E,00
62,71,04,60,8F,02,5F,00
6A,71,04,60,8E,02,5F,00
72,71,04,60,8C,02,60,00
7A,71,04,60,8B,02,60,00
02,71,04,60,9A,02,60,00
0A,71,04,60,99,02,60,00
12,71,04,60,96,02,62,00
1A,71,04,60,95,02,62,00
22,71,04,60,94,02,62,00
2A,71,04,60,94,02,61,00
32,71,04,60,92,02,62,00
3A,71,04,60,91,02,62,00
42,71,04,60,8F,02,63,00
4A,71,04,60,8E,02,63,00
52,71,04,60,8B,02,65,00
5A,71,04,60,8A,02,65,00
62,71,04,60,8A,02,64,00
6A,71,04,60,89,02,64,00
72,71,04,60,88,02,64,00
7A,71,04,60,85,02,66,00
02,71,04,60,93,02,67,00
0A,71,04,60,92,02,67,00
12,71,04,60,91,02,67,00
1A,71,04,60,90,02,67,00
22,71,04,60,8E,02,68,00
2A,71,04,60,8D,02,68,00
32,71,04,60,8B,02,69,00
3A,71,04,60,8A,02,69,00
42,71,04,60,89,02,69,00
4A,71,04,60,88,02,69,00
52,71,04,60,87,02,69,00
5A,71,04,60,86,02,69,00
62,71,04,60,84,02,6A,00
6A,71,04,60,83,02,6A,00
72,71,04,60,80,02,6C,00
7A,71,04,60,7F,02,6C,00
02,71,04,60,8E,02,6C,00
0A,71,04,60,8D,02,6C,00
12,71,04,60,8C,02,6C,00
1A,71,04,60,8A,02,6D,00
22,71,04,60,89,02,6D,00
2A,71,04,60,88,02,6D,00
32,71,04,60,86,02,6E,00
3A,71,04,60,85,02,6E,00
42,71,04,60,83,02,6F,00
4A,71,04,60,82,02,6F,00
52,71,04,60,81,02,6F,00
5A,71,04,60,80,02,6F,00
62,71,04,60,7F,02,6F,00
6A,71,04,60,7E,02,6F,00
72,71,04,60,7D,02,6F,00
7A,71,04,60,7C,02,6F,00
02,71,04,60,8A,02,70,00
0A,71,04,60,89,02,70,00
12,71,04,60,88,02,70,00
1A,71,04,60,87,02,70,00
22,71,04,60,86,02,70,00
2A,71,04,60,85,02,70,00
32,71,04,60,84,02,70,00
3A,71,04,60,83,02,70,00
42,71,04,60,81,02,71,00
4A,71,04,60,80,02,71,00
52,71,04,60,80,02,70,00
5A,71,04,60,7F,02,70,00
62,71,04,60,7D,02,71,00
6A,71,04,60,7C,02,71,00
72,71,04,60,7B,02,71,00
7A,71,04,60,7A,02,71,00
02,71,04,60,89,02,71,00
22,71,04,60,87,02,6F,00
2A,71,04,60,86,02,6F,00
32,71,04,60,85,02,6F,00
3A,71,04,60,84,02,6F,00
42,71,04,60,82,02,70,00
4A,71,04,60,81,02,70,00
12,71,04,60,89,02,6F,00
1A,71,04,60,88,02,6F,00
52,71,04,60,7F,02,71,00
5A,71,04,60,7E,02,71,00
02,71,04,60,87,02,73,00
0A,71,04,60,86,02,73,00
12,71,04,60,87,02,71,00
1A,71,04,60,86,02,71,00
22,71,04,60,85,02,71,00
2A,71,04,60,84,02,71,00
32,71,04,60,83,02,71,00
3A,71,04,60,82,02,71,00
42,71,04,60,7F,02,73,00
4A,71,04,60,7E,02,73,00
0A,71,04,60,88,02,71,00
52,71,04,60,82,02,6E,00
5A,71,04,60,81,02,6E,00
62,71,04,60,80,02,6E,00
6A,71,04,60,7F,02,6E,00
72,71,04,60,7E,02,6E,00
7A,71,04,60,7D,02,6E,00
02,71,04,60,8D,02,6D,00
0A,71,04,60,8C,02,6D,00
12,71,04,60,8A,02,6E,00
1A,71,04,60,89,02,6E,00
32,71,04,60,87,02,6D,00
3A,71,04,60,86,02,6D,00
42,71,04,60,85,02,6D,00
4A,71,04,60,84,02,6D,00
52,71,04,60,83,02,6D,00
5A,71,04,60,82,02,6D,00
62,71,04,60,82,02,6C,00
6A,71,04,60,81,02,6C,00
12,71,04,60,8B,02,6D,00
22,71,04,60,8A,02,6C,00
2A,71,04,60,89,02,6C,00
32,71,04,60,88,02,6C,00
3A,71,04,60,87,02,6C,00
42,71,04,60,86,02,6C,00
4A,71,04,60,85,02,6C,00
52,71,04,60,84,02,6C,00
5A,71,04,60,83,02,6C,00
72,71,04,60,81,02,6B,00
7A,71,04,60,80,02,6B,00
02,71,04,60,8F,02,6B,00
0A,71,04,60,8E,02,6B,00
12,71,04,60,8E,02,6A,00
1A,71,04,60,8D,02,6A,00
22,71,04,60,8B,02,6B,00
2A,71,04,60,8A,02,6B,00
32,71,04,60,8A,02,6A,00
3A,71,04,60,89,02,6A,00
42,71,04,60,88,02,6A,00
4A,71,04,60,87,02,6A,00
52,71,04,60,86,02,6A,00
5A,71,04,60,85,02,6A,00
62,71,04,60,83,02,6B,00
6A,71,04,60,82,02,6B,00
72,71,04,60,82,02,6A,00
7A,71,04,60,81,02,6A,00
02,71,04,60,91,02,69,00
0A,71,04,60,90,02,69,00
12,71,04,60,8F,02,69,00
1A,71,04,60,8E,02,69,00
32,71,04,60,8C,02,68,00
3A,71,04,60,8B,02,68,00
42,71,04,60,8C,02,66,00
4A,71,04,60,8B,02,66,00
52,71,04,60,8A,02,66,00
5A,71,04,60,89,02,66,00
62,71,04,60,88,02,66,00
6A,71,04,60,87,02,66,00
72,71,04,60,86,02,66,00
02,71,04,60,95,02,65,00
0A,71,04,60,94,02,65,00
12,71,04,60,93,02,65,00
1A,71,04,60,92,02,65,00
22,71,04,60,91,02,65,00
2A,71,04,60,90,02,65,00
32,71,04,60,8F,02,65,00
3A,71,04,60,8E,02,65,00
42,71,04,60,8D,02,65,00
4A,71,04,60,8C,02,65,00
62,71,04,60,89,02,65,00
6A,71,04,60,88,02,65,00
72,71,04,60,87,02,65,00
7A,71,04,60,86,02,65,00
02,71,04,60,96,02,64,00
0A,71,04,60,95,02,64,00
32,71,04,60,90,02,64,00
3A,71,04,60,8F,02,64,00
42,71,04,60,8E,02,64,00
4A,71,04,60,8D,02,64,00
52,71,04,60,8C,02,64,00
5A,71,04,60,8B,02,64,00
7A,71,04,60,87,02,64,00
12,71,04,60,94,02,64,00
1A,71,04,60,93,02,64,00
22,71,04,60,93,02,63,00
2A,71,04,60,92,02,63,00
3A,71,04,60,90,02,63,00
52,71,04,60,8E,02,62,00
5A,71,04,60,8D,02,62,00
62,71,04,60,8C,02,62,00
6A,71,04,60,8B,02,62,00
72,71,04,60,8B,02,61,00
7A,71,04,60,8A,02,61,00
12,71,04,60,97,02,61,00
1A,71,04,60,96,02,61,00
22,71,04,60,96,02,60,00
2A,71,04,60,95,02,60,00
32,71,04,60,97,02,5D,00
3A,71,04,60,96,02,5D,00
42,71,04,60,93,02,5F,00
4A,71,04,60,92,02,5F,00
62,71,04,60,90,02,5E,00
6A,71,04,60,8F,02,5E,00
72,71,04,60,8E,02,5E,00
7A,71,04,60,8D,02,5E,00
02,71,04,60,9C,02,5E,00
0A,71,04,60,9B,02,5E,00
12,71,04,60,9B,02,5D,00
1A,71,04,60,9A,02,5D,00
22,71,04,60,99,02,5D,00
2A,71,04,60,98,02,5D,00
52,71,04,60,94,02,5C,00
5A,71,04,60,93,02,5C,00
62,71,04,60,92,02,5C,00
6A,71,04,60,91,02,5C,00
72,71,04,60,91,02,5B,00
7A,71,04,60,90,02,5B,00
02,71,04,60,9F,02,5B,00
0A,71,04,60,9E,02,5B,00
12,71,04,60,9D,02,5B,00
1A,71,04,60,9C,02,5B,00
32,71,04,60,99,02,5B,00
3A,71,04,60,98,02,5B,00
42,71,04,60,98,02,5A,00
4A,71,04,60,97,02,5A,00
52,71,04,60,95,02,5B,00
5A,71,04,60,94,02,5B,00
62,71,04,60,93,02,5B,00
72,71,04,60,92,02,5A,00
7A,71,04,60,91,02,5A,00
02,70,04,60,9D,02,5D,00
0A,70,04,60,9D,02,5C,00
12,70,04,60,9C,02,5C,00
1A,70,04,60,9B,02,5C,00
22,70,04,60,9A,02,5C,00
2A,70,04,60,99,02,5C,00
32,70,04,60,98,02,5C,00
3A,70,04,60,97,02,5C,00
42,70,04,60,96,02,5C,00
4A,70,04,60,95,02,5C,00
52,70,04,60,94,02,5C,00
5A,70,04,60,93,02,5C,00
62,70,04,60,92,02,5C,00
6A,70,04,60,91,02,5C,00
72,70,04,60,90,02,5C,00
7A,70,04,60,8E,02,5D,00
22,70,04,60,99,02,5D,00
2A,70,04,60,98,02,5D,00
62,70,04,60,93,02,5B,00
6A,70,04,60,92,02,5B,00
7A,70,04,60,8F,02,5C,00
02,70,04,60,9E,02,5C,00
32,70,04,60,97,02,5D,00
3A,70,04,60,96,02,5D,00
42,70,04,60,95,02,5D,00
4A,70,04,60,94,02,5D,00
52,70,04,60,93,02,5D,00
5A,70,04,60,92,02,5D,00
62,70,04,60,91,02,5D,00
6A,70,04,60,90,02,5D,00
22,70,04,60,9B,02,5B,00
2A,70,04,60,9A,02,5B,00
32,70,04,60,9A,02,5A,00
3A,70,04,60,99,02,5A,00
42,70,04,60,98,02,5A,00
4A,70,04,60,97,02,5A,00
52,70,04,60,97,02,59,00
5A,70,04,60,96,02,59,00
62,70,04,60,96,02,58,00
6A,70,04,60,95,02,58,00
72,70,04,60,95,02,57,00
7A,70,04,60,94,02,57,00
02,70,04,60,A3,02,57,00
0A,70,04,60,A2,02,57,00
12,70,04,60,A2,02,56,00
1A,70,04,60,A1,02,56,00
22,70,04,60,A0,02,56,00
2A,70,04,60,9F,02,56,00
32,70,04,60,9F,02,55,00
3A,70,04,60,9E,02,55,00
42,70,04,60,9E,02,54,00
4A,70,04,60,9D,02,54,00
52,70,04,60,9D,02,53,00
5A,70,04,60,9C,02,53,00
62,70,04,60,9B,02,53,00
6A,70,04,60,9A,02,53,00
72,70,04,60,9B,02,51,00
7A,70,04,60,9A,02,51,00
02,70,04,60,A8,02,52,00
0A,70,04,60,A7,02,52,00
12,70,04,60,A7,02,51,00
1A,70,04,60,A6,02,51,00
22,70,04,60,A6,02,50,00
2A,70,04,60,A5,02,50,00
32,70,04,60,A3,02,51,00
3A,70,04,60,A2,02,51,00
42,70,04,60,A2,02,50,00
4A,70,04,60,A1,02,50,00
52,70,04,60,9F,02,51,00
5A,70,04,60,9E,02,51,00
62,70,04,60,9D,02,51,00
6A,70,04,60,9C,02,51,00
12,70,04,60,A6,02,52,00
1A,70,04,60,A5,02,52,00
22,70,04,60,A4,02,52,00
2A,70,04,60,A3,02,52,00
32,70,04,60,A2,02,52,00
3A,70,04,60,A1,02,52,00
42,70,04,60,A0,02,52,00
4A,70,04,60,9F,02,52,00
52,70,04,60,9E,02,52,00
5A,70,04,60,9D,02,52,00
62,70,04,60,9C,02,52,00
72,70,04,60,9A,02,52,00
7A,70,04,60,99,02,52,00
02,70,04,60,A9,02,51,00
0A,70,04,60,A8,02,51,00
22,70,04,60,A5,02,51,00
2A,70,04,60,A4,02,51,00
32,70,04,60,A4,02,50,00
3A,70,04,60,A3,02,50,00
52,70,04,60,A1,02,4F,00
5A,70,04,60,A0,02,4F,00
62,70,04,60,9F,02,4F,00
6A,70,04,60,9E,02,4F,00
72,70,04,60,9E,02,4E,00
7A,70,04,60,9D,02,4E,00
02,70,04,60,AC,02,4E,00
0A,70,04,60,AB,02,4E,00
12,70,04,60,AB,02,4D,00
1A,70,04,60,AA,02,4D,00
22,70,04,60,A9,02,4D,00
2A,70,04,60,A8,02,4D,00
32,70,04,60,A8,02,4C,00
3A,70,04,60,A7,02,4C,00
42,70,04,60,A6,02,4C,00
4A,70,04,60,A5,02,4C,00
52,70,04,60,A4,02,4C,00
5A,70,04,60,A4,02,4B,00
62,70,04,60,A4,02,4A,00
6A,70,04,60,A3,02,4A,00
72,70,04,60,A2,02,4A,00
7A,70,04,60,A1,02,4A,00
02,70,04,60,B1,02,49,00
0A,70,04,60,B0,02,49,00
12,70,04,60,AE,02,4A,00
1A,70,04,60,AD,02,4A,00
22,70,04,60,AD,02,49,00
2A,70,04,60,AC,02,49,00
32,70,04,60,AB,02,49,00
3A,70,04,60,AA,02,49,00
42,70,04,60,A7,02,4B,00
4A,70,04,60,A6,02,4B,00
52,70,04,60,A6,02,4A,00
5A,70,04,60,A5,02,4A,00
62,70,04,60,A3,02,4B,00
6A,70,04,60,A2,02,4B,00
72,70,04,60,A0,02,4C,00
7A,70,04,60,9F,02,4C,00
02,70,04,60,AE,02,4C,00
0A,70,04,60,AD,02,4C,00
12,70,04,60,AC,02,4C,00
1A,70,04,60,AB,02,4C,00
22,70,04,60,AA,02,4C,00
2A,70,04,60,A9,02,4C,00
32,70,04,60,A9,02,4B,00
3A,70,04,60,A8,02,4B,00
5A,70,04,60,A3,02,4C,00
62,70,04,60,A2,02,4C,00
